gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rnase2b	15.381695302033	-17.4524050825466	1.84637918676428	-9.45223235165004	3.31680174330982e-21	8.48272045851487e-17
Xcr1	149.500896432035	-2.31739822824619	0.368774051093225	-6.28405990436773	3.2984351126147e-10	4.21787390025604e-06
Ephx1	11088.4480191887	1.03497698755553	0.172698963176259	5.99295426284185	2.06062820842475e-09	1.7566855476821e-05
Dglucy	1099.97738514667	1.13042440164979	0.191303214193416	5.90907166100662	3.44041025386522e-09	2.19971230606507e-05
Gbp10	110.992579967072	-3.29543427911763	0.599909725265897	-5.49321696303057	3.94677422875119e-08	0.000201877501800623
Cyp26b1	1488.27455648971	4.615004899439	0.896225544407035	5.14937889043589	2.61350462223234e-07	0.00111400634522653
Celf5	86.6425225750578	2.54160213468418	0.524765728374533	4.843308160685	1.27695007784053e-06	0.00466542832011021
Gpr141b	117.630052480532	-1.89378956926946	0.394859462208535	-4.79611038995261	1.6177615089264e-06	0.0051717813238491
Gdf15	331.854135006118	2.79515261297085	0.593074408263926	4.7129880737106	2.44110489347357e-06	0.00693680640562071
Trp53cor1	36.6186819763265	2.16993385091465	0.497194875881373	4.36435280445726	1.27499665292682e-05	0.0326080393986034
Wnt4	636.23369855857	0.676574033380627	0.157523107511825	4.29507799882526	1.74631927205407e-05	0.0406019230752572
Tm7sf3	2083.89900793209	0.327997366637002	0.0782167733450897	4.19344026363615	2.74755454267401e-05	0.050191933877777
Dbp	1551.48731024652	4.78293837362257	1.13732791515675	4.20541719752246	2.60600987643039e-05	0.050191933877777
Chrm3	173.285298355659	0.937031158655422	0.22239884747576	4.21329143244572	2.51675987318359e-05	0.050191933877777
Lpar3	679.154191376743	0.628346866058892	0.155047919950529	4.05259784368198	5.06520291610088e-05	0.08636170971952
Gm14403	360.37454626421	1.03439190462646	0.258143924310955	4.00703563869452	6.14855883069861e-05	0.0982808700594481
Gbp6	766.458854353838	-1.89395901948366	0.482299434422129	-3.92693601590663	8.6034856506801e-05	0.129431850303614
Slc19a2	684.803414574951	0.849257727586113	0.219175553514741	3.87478308582894	0.000106719718178918	0.151630932912545
Gas6	13796.4398667377	0.577291245476902	0.149722779679381	3.85573422236164	0.000115382794434891	0.155311314088017
Exoc3l2	132.090586870456	1.10108242407313	0.288138205357386	3.82136906387484	0.000132712870309293	0.169706582908009
2900052L18Rik	524.291676531864	0.848628592306428	0.224442493428217	3.78105134791618	0.000156167456678794	0.190189652598102
C1qtnf4	25.2192319142197	2.07077635842603	0.551677749538799	3.75359774824559	0.000174314512835333	0.19386158621918
Rbm46	124.603761490545	1.15110426678045	0.306670240336723	3.75355712871434	0.000174342775485479	0.19386158621918
Cdh26	38.2395691537065	1.87361256113506	0.503554584655831	3.72077351339306	0.000198613503746456	0.211647514929817
Gm11868	4.22308802648501	-5.4603175496824	1.47673985488056	-3.6975487128869	0.000217691454243758	0.214133036241697
Acsm5	13.059627023938	2.70358421436442	0.730572292575506	3.7006388578376	0.000215057359543592	0.214133036241697
H2-T23	9796.59307259185	-0.829096385205678	0.226343001631824	-3.66300870461332	0.000249270064642046	0.236114144563715
Adamts8	1465.35291884053	0.579336759010822	0.15875018942691	3.64936105652682	0.000262893386563385	0.237197584120514
Rnls	55.2718807962496	-1.12520518898867	0.308825956791951	-3.64349292616842	0.000268963047487582	0.237197584120514
Amigo2	1415.95399276163	0.812158275758584	0.224540901053301	3.61697255132059	0.000298068898439806	0.254103735919935
Exoc4	4332.41673189601	0.590980498605541	0.165461170166424	3.57171714675487	0.000354648323574079	0.277374255596952
Parpbp	56.3912820015765	-1.94747111053581	0.545613284288557	-3.56932495343324	0.00035790226528639	0.277374255596952
Rgs17	84.044003735207	-1.08402343283051	0.303359490212414	-3.57339548557215	0.000352381928500478	0.277374255596952
Btg2	10789.307786891	0.771994003953389	0.217244771572392	3.55356770322153	0.000380043360918359	0.285870851631971
Zfp970	1694.16270824412	0.893582288932511	0.255020260620099	3.50396586827926	0.000458384105064763	0.295821424108433
Aen	1954.90223380006	0.654238083215229	0.186845884096995	3.50148512169314	0.00046267280407966	0.295821424108433
Ces1g	484.206148145999	2.40746408574554	0.685184782253717	3.5135982994644	0.000442080806496545	0.295821424108433
Hid1	1375.07146729255	0.506937321665743	0.143940019189967	3.5218650415539	0.000428522237447378	0.295821424108433
Rbm20	223.743017541832	0.794563347706759	0.2247885327346	3.53471477410671	0.000408215538042557	0.295821424108433
AW112010	1343.46091876254	-0.689374296241048	0.196088447587417	-3.515629323006	0.000438713037082806	0.295821424108433
Ptch2	204.7173923522	0.848789730301665	0.245821728499548	3.45286698406413	0.000554662436212852	0.337749804908183
Scn5a	780.75419841138	0.777226019167336	0.224911354713709	3.45569933610809	0.000548867184089669	0.337749804908183
Nuf2	189.432235458914	-1.63785835803412	0.478536492189874	-3.42264045640274	0.000620160482908617	0.34680790587834
Lrat	3891.01292014946	1.70534135615219	0.499451761853218	3.41442655007266	0.000639164244208684	0.34680790587834
Gm50475	144.549088801881	1.06695874777727	0.31423037188167	3.39546664884149	0.000685117201593812	0.34680790587834
Thegl	24.5399214181904	2.70681191412653	0.795513503383206	3.40259706795026	0.000667486399177381	0.34680790587834
Foxl1	67.1191845858382	1.41851680965468	0.418741454747335	3.38757195776235	0.00070514217421989	0.34680790587834
Cks2	189.460677636181	-1.06827986928221	0.314890901436966	-3.39253965232799	0.000692479085053673	0.34680790587834
Tmem74	21.5549155129883	-2.12626565489312	0.618782496988157	-3.43620846620976	0.000589916864530422	0.34680790587834
