gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gm37246	0.958636600773444	0.00285520893199886	0.278814585207761	0.0102405293104422	0.99182938257565	1
Mettl21c	6.60702270513765	0.0585706888572971	0.279621004950478	0.209464553164274	0.834085604068615	1
Gm37490	9.7325028292544	-0.0506496647458117	0.274167995439266	-0.184739523169588	0.853433344694001	1
Gm15423	2.12877495539696	-0.0173088952207335	0.257452045615353	-0.0672315311356814	0.94639738368763	1
Gm37519	2.14645667877936	-0.026486586790042	0.270797377387209	-0.0978096133928551	0.922083473606059	1
Gm8251	17.9949849646699	0.0477662631324686	0.254585051890742	0.187623989616515	0.851171419216063	1
Niban1	5993.78167239114	-0.0240787719268494	0.114672143733911	-0.209979260374888	0.833683860010852	1
Gm29065	3.14237860288078	-0.0214422916133563	0.26187662929201	-0.0818793630853049	0.934742645199442	1
Gm17751	0.41716233183597	-0.00441723910003566	0.276354738289908	-0.0159839455888098	0.987247199624378	1
Gm816	0.804128333404201	-0.00794505081039733	0.276129325829255	-0.0287729337930234	0.977045687643831	1
Akt3	5887.61304900561	-0.0278371134293005	0.131057799812944	-0.212403332491709	0.831792386140931	1
Gm37960	24.8262987679027	0.0651599010388124	0.264757540133346	0.246111597071019	0.805595845974901	1
Gm37106	8.13527473259834	-0.0727054695177137	0.252028411821618	-0.288481243016258	0.772978386416025	1
Gm37598	1.32393077328073	0.0301061896960139	0.266513363908109	0.112963152220743	0.910059768441318	1
Gm38146	0.623020305079082	0.00476542376747488	0.272711074340646	0.0174742583483146	0.986058268573272	1
Gm37706	4.99827808527846	0.0219835083015409	0.312853475129604	0.070267745283743	0.943980554562855	1
Gm37463	5.01818527681458	-0.00701206099381663	0.241628024037954	-0.0290200651258697	0.976848587676538	1
Gm26801	12.3042011643216	0.00797918330607127	0.245750609850998	0.0324686205698906	0.974098339987197	1
Zbtb18	2714.98877344373	-0.170854392964597	0.138437867269777	-1.23415938380248	0.217143518899722	1
Gm29856	0.395740962049954	-0.00309262241150093	0.275008771673081	-0.0112455409792431	0.991027545587893	1
Gm37306	0.44179088891008	-0.00193076734117926	0.273246310666754	-0.00706603260797174	0.994362168591051	1
Tex30	175.658646488337	0.0259662646831033	0.148178644256083	0.175236214459004	0.860894029544842	1
Gm37858	3.35748657404917	0.00867985481553633	0.247382068525663	0.0350868390229985	0.972010495889684	1
Edem3	4599.73492539106	-0.0803873079566961	0.118667354635518	-0.677417207146841	0.498141283841521	1
1700016C15Rik	6.30271989305964	-0.0181796880528581	0.261729853028885	-0.0694597419532871	0.944623676490477	1
1700025G04Rik	1561.67652202834	0.0528338070692978	0.112366971207861	0.470189829817195	0.638219399579566	1
Gm25279	1.49274298543281	-0.00610173811398453	0.257305418427036	-0.0237139899784691	0.981080746755244	1
Adss	3912.01359580078	-0.0294848896633531	0.101219585216724	-0.291296290142093	0.770824724524169	1
Gm16585	0.381586294725254	-0.0022394112672271	0.276001715812796	-0.00811375849832045	0.993526228395569	1
Catspere1	1.08225616613051	-0.0203545701810587	0.277281235609495	-0.0734076726696527	0.941481712162929	1
Tsen15	481.005667903575	-0.109755142715994	0.159467789290691	-0.688259009572919	0.491289689677715	1
Epha4	1490.74518502622	-0.0519187403581953	0.160518202241453	-0.323444566617426	0.746358582497233	1
Colgalt2	1179.01786351178	0.124836695432461	0.261574731509005	0.477250591875931	0.633183689206712	1
Gm28386	1.87769741469041	-0.000510934499493601	0.261485044349694	-0.00195397216985882	0.998440956765504	1
Gm28387	0.339455467843492	-0.00468732422090092	0.277765707225533	-0.0168751004856587	0.98653625687301	1
Poglut2	649.541407362372	-0.0181018200822748	0.130861004134362	-0.138328604476309	0.889980719712063	1
Btf3-ps14	0.40211343798788	-0.00408206978077215	0.276338602261034	-0.0147719853374527	0.988214089605363	1
Catspere2	325.043555563843	-0.0771759367734438	0.129806987909771	-0.594543776234056	0.552148472042887	1
Gm37313	18.9853948143358	0.0692964350468266	0.236444791007324	0.293076598353482	0.769463603599966	1
Gm25312	0.464921352683607	-0.0012227823613885	0.276168880764478	-0.00442766164675632	0.996467248674385	1
Gm8010	4.07355048105897	0.0206797625129277	0.259731470234704	0.0796197799759905	0.936539663013039	1
Pax3	0.523560573337497	-0.00224421904396374	0.275913635807435	-0.0081337735896823	0.993510259190146	1
Gm2102	1.3652707876927	0.00312596250228519	0.268159774104069	0.011657089556885	0.990699198863279	1
Bivm	685.485317299405	-0.0197368893381233	0.110621877186515	-0.178417595507314	0.858395031783331	1
Sgpp2	1662.22986867501	0.189049974989365	0.155062898060157	1.21918252112135	0.222774924502104	1
