gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Rnase2b	15.381695302033	17.7696581490055	1.67544841523085	10.605911818871	2.79722016935732e-26	5.16758454087072e-22
Cabp1	275.674764133985	-1.09704442894688	0.184132422194351	-5.95791015983571	2.55483891113588e-09	1.57326980147747e-05
Ttll3	858.228027304813	-0.791582319137662	0.132677262598758	-5.96622438263261	2.42806331688181e-09	1.57326980147747e-05
Gm19721	85.6930999031276	-1.65384008883018	0.296623656744769	-5.57555020047925	2.46748736103177e-08	0.000113960903769252
Gm57146	44.3064183096212	-1.51829456779411	0.285138454804469	-5.32476255731715	1.01084995129158e-07	0.000311240700002677
2610306O10Rik	32.7481505332899	-2.41404554568581	0.45143379898387	-5.3475073224902	8.91738050376941e-08	0.000311240700002677
Tmem44	3563.89039000515	-0.842460987984671	0.159910650197654	-5.26832319763171	1.37675554411898e-07	0.000363345456029342
Xcr1	149.500896432035	1.65854865108117	0.318484269584022	5.20763130074659	1.91266491303756e-07	0.000441682145043199
Gm17112	89.5031935112914	-1.14082660261206	0.226128013020299	-5.04504765851213	4.53408338701507e-07	0.000837626564917165
5430416N02Rik	219.026968263435	-0.998848301779161	0.197509865902409	-5.05720712844135	4.25441078994805e-07	0.000837626564917165
Plp2	2305.86878757114	0.557661841187748	0.115201359018912	4.84075748703796	1.29345142222956e-06	0.00176480320481255
Muc1	5846.25052498002	0.659803241142147	0.135529048594827	4.86835293232725	1.1253222279806e-06	0.00176480320481255
Haus8	519.591844157299	0.518682524849818	0.107296318789978	4.83411295652265	1.33740634769815e-06	0.00176480320481255
Gbe1	1133.65889752783	0.508006438646594	0.1046041222236	4.85646672279977	1.19498852754842e-06	0.00176480320481255
St6galnac3	848.730128049896	-0.836071581576333	0.17639783745953	-4.73969292150844	2.14042355611858e-06	0.00232601086916086
Erlec1	1729.5110456698	0.492821536454642	0.1038409166765	4.74592821623438	2.07552315357424e-06	0.00232601086916086
Fignl2	727.035308573387	-0.676625498373023	0.14239391198773	-4.75178670862928	2.01627001641701e-06	0.00232601086916086
Gm56165	17.8042384016979	-1.82728928679885	0.386757975718563	-4.7246324614351	2.30531911213446e-06	0.002366025848754
Abcd3	7304.45147247823	0.41726835529086	0.0891535007859424	4.68033617987387	2.86404888120718e-06	0.00244746340394265
Pole3	1422.89144986659	0.463314946266959	0.099019529924367	4.67902591156358	2.88241018304272e-06	0.00244746340394265
Spon2	1063.72366433326	-2.48952873239485	0.532320418891086	-4.67674852221706	2.91459320595098e-06	0.00244746340394265
Dym	1266.55130458328	0.523567793908717	0.111469299126043	4.6969685645614	2.64051070680767e-06	0.00244746340394265
Shank3	7371.39699658776	-0.689770475070529	0.148368948050517	-4.64902180768764	3.3351295297363e-06	0.00267883404053688
Hoxb4	787.168785397869	-0.749107239775605	0.161751005951407	-4.63123697666924	3.63487547934316e-06	0.00279794540022439
Gm31619	186.633995030676	-0.981305676167519	0.213865893449104	-4.58841594768382	4.46622063775391e-06	0.00317342154084099
C530005A16Rik	64.002883497558	-1.37325968403484	0.29904517203254	-4.59214798453731	4.3870709574825e-06	0.00317342154084099
Snx25	6535.97573229753	0.409570672100472	0.0896406340072868	4.56902917562116	4.89988577602893e-06	0.00335261073430957
Cpa3	198.741082540176	-1.47098873987206	0.322557620083492	-4.56039060398355	5.10585565592631e-06	0.0033687706209851
Clasrp	1872.32209268754	-0.601895466429097	0.133084032780961	-4.5226722834567	6.10637472706909e-06	0.00388997126578877
A030001D20Rik	530.693732027608	-0.87067740321135	0.195098116739871	-4.46276682604909	8.09080822836821e-06	0.00482159971647982
Mlc1	2095.36260272681	0.618369767141609	0.138471367473455	4.46568686671019	7.98122735965963e-06	0.00482159971647982
Gm45250	191.694402067722	-0.979289095635854	0.220666616594682	-4.43786699931418	9.08547271529013e-06	0.00524515696694593
Spata5l1	558.707088281994	-0.3950060720568	0.0896988600281982	-4.40369110524508	1.06424448131666e-05	0.00595783410540729
Rab3c	249.858421437155	1.36454630527387	0.31046328266229	4.39519383281847	1.10673952858969e-05	0.0060135017797547
Eef1a1	154875.652321445	0.353979053469838	0.0807763801636933	4.38220990780349	1.1748153685807e-05	0.00602876086643329
AI197445	148.855948925355	-0.824796643160842	0.188177076728572	-4.38308776764841	1.17008945472178e-05	0.00602876086643329
Trdc	83.1524302622444	0.997745952765761	0.229472954601472	4.34798930662028	1.37391301240709e-05	0.00660773683025302
Gm45606	101.061867026081	-0.933080619440101	0.214765147387294	-4.3446556892094	1.39494281898813e-05	0.00660773683025302
Zbtb21	1066.37198517014	-0.37278418779897	0.0857318220357794	-4.34825924548054	1.37222342895991e-05	0.00660773683025302
Tlcd5	265.248974845431	-0.757556640230843	0.175314512606266	-4.32112908947941	1.55232819708608e-05	0.006818380428208
Cd3g	576.642123853451	0.761765810647808	0.176228802091033	4.3225954078398	1.54204363658261e-05	0.006818380428208
Dlg4	1921.94281336937	-0.54058146257715	0.125243400201801	-4.31624709730115	1.58704318725205e-05	0.006818380428208
Grp	90.4841996134437	1.64157116110962	0.379120579004372	4.32994475114126	1.49146756626008e-05	0.006818380428208
Slc46a3	940.251129485404	0.572574309729254	0.133470165386897	4.28990484929349	1.78749685177479e-05	0.00711004495012365
Wee1	1055.68855304553	1.15707465186129	0.269886535109184	4.2872633545545	1.80887795093543e-05	0.00711004495012365
Spc24	172.121604307077	1.30841224675624	0.305089418232934	4.28861890502304	1.79787544016181e-05	0.00711004495012365
