gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dusp16	3636.36421073407	-1.04474525461804	0.216641233916351	-4.82246724564646	1.41793319085538e-06	0.000335832022664902
Fcrla	402.868189911749	1.88254709162846	0.391035785243588	4.81425783181393	1.47747950136517e-06	0.00034550577605342
Fcer2a	847.763842428793	1.70960496204757	0.355393575783076	4.81045544585498	1.50586768808843e-06	0.000347742495871821
Dennd2b	5779.40431299072	0.787246502440761	0.163871972295457	4.80403385285055	1.55500520587915e-06	0.000354656372511252
Ankmy2	1100.85173786944	0.500045110569246	0.104416162818004	4.78896271490857	1.67645623053469e-06	0.000373142800034914
Meox2	762.679714248658	1.25463890639771	0.261920572759755	4.79015028555438	1.66656444660491e-06	0.000373142800034914
Lrrc10	31.8419813729501	-4.2650653822412	0.891882059975196	-4.78209572054831	1.7347703236398e-06	0.000381525559034783
Gpr174	308.060299666715	1.26277223865651	0.265500688232578	4.75619195966197	1.97278890504357e-06	0.000423782584090407
Cd19	1681.50085988376	2.16341912647016	0.454774560969282	4.75712432520228	1.96370239122709e-06	0.000423782584090407
Fabp4	648.597056366814	-2.33790525300375	0.492331184267044	-4.74864344919426	2.04785610323218e-06	0.0004348516511622
Sema6c	190.517275156965	1.28387818826231	0.270521931374622	4.74593014229363	2.07550340120594e-06	0.00043571420265771
Cacna1i	317.475976891229	1.87480711801896	0.39600078478517	4.73435202669117	2.19756027281926e-06	0.000456154252584978
Ccl7	86.3846157935589	-3.07239913397738	0.650933830218946	-4.71998687323403	2.35859863426387e-06	0.000478821441421877
Crem	774.832531779605	-0.963516113705189	0.204108373621901	-4.72061041204535	2.35137927904586e-06	0.000478821441421877
Ccdc8	617.261390951518	0.87560824941931	0.185850754366632	4.71135160254437	2.46079254228791e-06	0.000494137841589422
Kcns3	745.566602431176	0.694881895463358	0.147738127852347	4.70347029277264	2.55776327014149e-06	0.000508087297339719
Cd79a	1709.91677931945	1.56465713485812	0.334208590311394	4.68167838953593	2.84535636141555e-06	0.000556884361142432
Chst3	2195.94043916299	1.45670103683716	0.311236892541402	4.68036107462221	2.86370111012943e-06	0.000556884361142432
Zfp683	29.6223050523182	3.23865770139175	0.693214683512894	4.67194042252497	2.98367512940756e-06	0.000569716863436135
Zfp503	2006.15654343322	1.30721082018647	0.279865142286658	4.67085972017028	2.99941728310933e-06	0.000569716863436135
BC043934	178.775874450625	1.434537930842	0.307310799009649	4.66803618833115	3.04092347190484e-06	0.000569716863436135
Cd79b	1394.72636525614	1.66857413264311	0.35766766195193	4.6651523471176	3.08388472142543e-06	0.000569716863436135
Mbd1	6663.14905857789	-0.833404190257538	0.178579415390524	-4.66685473482495	3.05845397348398e-06	0.000569716863436135
Efna1	1762.79032402063	1.12897514756207	0.24284889860329	4.64887901100317	3.33743899456363e-06	0.000598600465879305
Nes	12960.1885587059	-0.842287835093754	0.181046729047462	-4.65232285347141	3.28216664762081e-06	0.000598600465879305
Ighd	2531.61488720733	1.89801897469218	0.408239278481163	4.6492806418669	3.33094728529299e-06	0.000598600465879305
Cxcr5	404.290540626242	1.91767870486337	0.413064795992614	4.64256146606514	3.441162197385e-06	0.000611269523408562
H2-Ob	1745.05662607976	1.6863696938374	0.363791139206329	4.63554361856227	3.56000642426061e-06	0.000626357701731339
4930522L14Rik	187.052236875276	1.05029647554453	0.22717453757149	4.62330191918629	3.77679385624016e-06	0.000658231034907365
