gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Tmem190	25.5531306608717	0.00273424322835883	0.0316501211871508	0.268208628465385	1
Smg9	790.495000038084	0.0124699863470605	0.0287161795859843	0.133856828486482	1
Blm	247.610350372245	-0.00236943633551043	0.0293748697352724	0.622290528189522	1
Tmem238	276.965865492087	0.00314255079940973	0.0293532761654835	0.529893906522158	1
Ndufab1-ps	1.7254771595154	0.000694132613678512	0.0371265108642704	0.505083180906976	1
Irgc1	18.2386787907351	0.000191020199236517	0.0306253826064222	0.925288887414941	1
Calca	38.1526814269479	0.00187201628770087	0.0307572339821618	0.443480534429188	1
Rpl28	5465.85458265696	0.00062139165905598	0.0290484101464571	0.915722350992557	1
Sipa1l3	4182.92322538636	0.00582482036770515	0.0291676188594509	0.334639364061402	1
Wdr87-ps	2.93326027502926	-0.00224504067550095	0.0464377127865632	0.113651170965846	1
4930432E11Rik	12.4937402555844	-0.000634992572596114	0.0312228778191686	0.725087167371461	1
Ube2s	1560.52619795568	0.00422788173497585	0.0286758446494864	0.559456669465881	1
Crtc3	2045.84331153316	0.00487426096319189	0.0280874919251598	0.576381056005296	1
Gm44931	11.761296401956	0.00378109166834721	0.0366536859566497	0.106473356652918	1
Gm15880	26.522548462878	-0.00295573761497249	0.030639643283785	0.312687647369814	1
Plaur	2177.64190984673	-0.00160108349641204	0.0291350399210036	0.774965508128027	1
Shisa7	125.441560936603	0.0068427618868666	0.0303760224694637	0.127580260169725	1
Isoc2b	240.22613158276	0.00405117323055046	0.0292106971118054	0.469952501813356	1
Cadm4	495.137568029536	0.0110575941577563	0.0294423892602152	0.0996780234855793	1
Zfp428	51.2211347863327	0.00345511903582143	0.0295639090630029	0.437236560951345	1
Gm50092	2.672377426852	-0.00200520447214568	0.0487164660242252	0.109716420735467	1
Gm53033	5.10415739154704	0.000394293284208933	0.0322254283922212	0.788326798701533	1
Irgq	1703.07892423791	-0.000527242478639867	0.028415235686683	0.946008467320071	1
Pinlyp	2.91625203913177	-0.00107357387565523	0.0375391110423962	0.361878279106535	1
Iqgap1	30241.8587217091	0.00228154966442952	0.0283360857225321	0.776143838980828	1
Gm44649	24.5994201090358	-0.00094129496719625	0.0306852288717268	0.661763615014782	1
Catsperg2	1.55242738112368	-0.000431439176237624	0.0352748866027723	0.691684911179531	1
Gm44954	22.5967319648639	-0.00105869252216271	0.030409173416199	0.657307581922647	1
Xrcc1	1033.95478444106	0.0101738837578971	0.0277550166816543	0.299597382485281	1
Zscan2	228.450690799607	0.0102249550361569	0.0293463880245146	0.124129617068333	1
Zfp575	5.80251904472386	-0.000674968108764388	0.0319340438556598	0.673874875982618	1
Zfp84	1008.35490637101	0.00956452292755726	0.0288703256062387	0.200073312792109	1
Mir1964	2.6415445907967	0.000398016636164635	0.0353993693581658	0.709596137543266	1
Ethe1	292.546453353676	0.00102783318972946	0.0288275130044522	0.876586661541269	1
Zfp30	164.448183876054	0.00917908659818024	0.0295534729146741	0.128778358711855	1
Gm6579	0.476577899632428	0.000103967470737209	0.0417397089520599	0.841144442261994	1
Phldb3	247.695155317651	0.0121409763040668	0.0288077626421481	0.132929994436638	1
Zfp790	737.225900729677	0.00618074940587165	0.0295072158274262	0.242977932316935	1
Gm26550	2.04211221157427	-0.000372879657400193	0.036535449812977	0.701899840019277	1
Lypd3	1.09102539836005	-0.000119566774070086	0.0382589660213782	0.881432182292823	1
Gm4598	1.78188650204339	0.000386315503860618	0.0366603768496941	0.690048539338308	1
Gm26554	0.514260140365309	-0.000402795021170688	0.0415489544614788	0.529411440285385	1
Zfp420	465.418596066753	-0.000107707151862805	0.0288130577760741	0.987080928251244	1
Tex101	1.28922650386931	0.000231045958899901	0.0352193079396376	0.825805406609929	1
Wdr73	701.396512048584	0.0151939764393413	0.0288722780579576	0.0767167434185141	1
Zfp27	319.454210889004	0.000721821488785534	0.0281698806934016	0.931405451370024	1
Zfp383	490.724067956558	0.014546808878584	0.029343650468104	0.0604709854720303	1
Gm44873	7.01868593873637	-0.00126738733502229	0.0318988132267608	0.485979714910725	1
Nmb	47.8539669232813	0.00484835026964555	0.0308060963246961	0.173198355227519	1
Zfp74	630.947589968815	-0.000481878237886599	0.0287603297801656	0.943649911029564	1
Myo7a	1708.01974717228	-0.0081684930202298	0.0291119779865265	0.218599194561956	1
Cd177	633.393308718146	0.00189166946965431	0.0298554247091576	0.573350908519696	1
Ceacam10	31.8143035053935	0.000639706975561794	0.0301842263724914	0.799203668513795	1
Sec11a	2043.56363916439	0.00488452273928971	0.0284339590597825	0.537806193942555	1
Gm16171	2.30156839370172	-0.000290973111753574	0.0326448895913285	0.83175078797131	1
Gm45718	54.8064485729626	0.00163890527629824	0.0297239006629482	0.647932559325845	1
Gm18782	23.3503920039364	-0.00247014079207034	0.0305611233323927	0.375210563259665	1
Gm44899	30.1983522835937	0.00205047565780954	0.0301354507129893	0.492657126175729	1
Zfp568	1338.6291949218	-0.0011547563055558	0.0289350233379544	0.853976836755102	1
Zfp14	361.750007134697	0.00218569232025761	0.0288011059368685	0.74584128509278	1
Tmsb10b	38.1052539442152	-0.0017639046933924	0.0300636040693652	0.554152992236402	1
Zfp592	3356.55816357122	0.00663305245483323	0.0290365673105444	0.310234758406065	1
Gm44967	0.886087280277064	0.000275956905930937	0.037598546389967	0.752528939216209	1
Alpk3	149.927632039532	0.00487045993716305	0.0302134794293058	0.214857499283264	1
Platr32	1.67572083867613	0.00152822426328366	0.0449678799217581	0.168738171444978	1
Dmrtc2	1.54946036847103	0.000620630550953399	0.0388222821955761	0.495860301860674	1
Zfp82	16.7186280239172	0.00233052141486136	0.032557763494579	0.273235357000402	1
Capn5	1347.55500287992	-0.00202587220776417	0.0282470704708146	0.805575469023502	1
Omp	13.5904615581467	-0.00131569812852781	0.0316620885125002	0.487653041860521	1
Gm16938	8.01321999401952	-0.00142208216802759	0.0330083004794056	0.399088265059333	1
B3gnt6	22.560361683173	0.00111019690495762	0.0300161094505948	0.697901217627651	1
Slc28a1	2.65867729132509	0.000188955238173486	0.0356552053489827	0.851046933462578	1
Ndufs6b	0.879183254091227	-0.000424612438213081	0.0395242416573587	0.591063037530709	1
Gm44968	2.208025632207	-8.29029716050678e-05	0.0360967299077763	0.931153467018596	1
Sox6	255.486748340353	0.00624535354101823	0.0290794249856959	0.325680117035843	1
Rps19	8958.60977873169	0.00245683203074326	0.0292956484630739	0.629942440722614	1
Acer3	2690.72880212354	-0.0120203097347022	0.0283529320849178	0.179000308923496	1
Gm45025	0.896252382485096	-4.7571001800391e-05	0.0420382209599448	0.92108529662592	1
