gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Rpl38-ps2	126.581818958707	-6.48974235012057e-05	0.00529670654825333	0.29318417778846	1
C1s2	19.7554076667811	-8.02536957988527e-05	0.00813930753128147	0.213610932074154	1
Lpcat3	2167.63326798272	-2.67783056664135e-05	0.00441166521691532	0.815140032594796	1
Emg1	1526.97669075779	-1.62924530985508e-05	0.00440941545386727	0.888078758720692	1
Phb2	1871.69961645278	-4.43223735189748e-05	0.00439568016578647	0.767973813972052	1
Gm23547	0.618579690393	-1.1193384261155e-05	0.0194603006922809	0.94092244974509	1
Gm15884	18.3751895757791	-5.83081156571305e-05	0.00593966975502594	0.306952866690614	1
Gm29008	25.9794867946485	-4.12055664799042e-05	0.00650475138908557	0.44045373139024	1
Ptpn6	2916.16610521789	-8.72541619756203e-06	0.00449211242207524	0.905561946118045	1
Gm20531	10.2291649527424	1.13663317004571e-05	0.00604543890825191	0.817801131634326	1
Grcc10	192.334130542895	1.49912434092125e-05	0.00448411515150716	0.843791978457143	1
Gm45234	7.15033049798335	2.68180794075576e-07	0.00648424884508027	0.995832322153924	1
Atn1	266.740120568079	-4.99984250097553e-05	0.00451137995305871	0.538634269962979	1
Eno2	149.372731343151	5.86215752290398e-06	0.00458573658198872	0.924271682202903	1
Lrrc23	1032.72446072208	-8.05817682855345e-05	0.00469666474000182	0.3043842341804	1
Gm56929	1.22134320845544	0.000149118812938649	0.0240563507010014	0.391719145404207	1
Gm44116	1.91527790506319	-9.92018407850932e-06	0.0185583066174387	0.945297714861272	1
Gxylt2	387.491483398309	1.98695102949285e-06	0.00448326628652871	0.978857707496218	1
Gm19692	0.547405221872314	5.41041328333438e-06	0.0300679157233082	0.978901842482675	1
Ppp4r2	4861.94935154538	1.00742825750617e-05	0.00438362367097444	0.96359730445134	1
Spsb2	546.839072617393	-0.000232254557248696	0.0062925118488022	0.0350154271220496	1
Tpi1	3923.23230230244	-7.02597459445441e-05	0.00440246739618986	0.617845885179315	1
Usp5	3269.14633871865	3.81771991703494e-05	0.00438783129194123	0.837963351614348	1
Cdca3	201.001240744092	7.27528393395593e-05	0.00595940404250403	0.235195201122436	1
Gnb3	5.80126354330245	1.76413286973153e-05	0.00880813262624593	0.791073627025637	1
P3h3	1408.43452460791	0.000162537685158088	0.0044253670619968	0.281218739027396	1
Gpr162	273.511278738537	6.91429118690193e-05	0.00451051617121521	0.435283379238752	1
Cd4	718.16123840997	-1.06764318295221e-06	0.00444059686580241	0.990433290184625	1
Lag3	98.111423096856	-5.3619928703634e-05	0.00468969840451167	0.435313814003375	1
Ptms	13560.5424784923	1.28495936407329e-05	0.00443539323370774	0.889643526071046	1
A230083G16Rik	55.2046779539799	0.000107775294208403	0.00709790869278868	0.126492619832507	1
Mlf2	6396.5893218275	-3.62947201021606e-05	0.00440609791859434	0.770727397096959	1
Gm32536	0.463200248774471	0	0.0315019289932869	1	1
Cops7a	2235.9609865046	-3.64326653866213e-05	0.00438989069022352	0.833758437858307	1
Gm23851	9.90869410539085	-2.62117541339899e-06	0.00609576197341331	0.957692423564305	1
Pianp	88.1907375492002	-1.94421816126752e-05	0.00521905446248888	0.695003482864115	1
Zfp384	2348.44118420981	0.000122465494586614	0.00439844369095865	0.464543373342839	1
4930557K07Rik	46.7353919483624	7.06872147236608e-05	0.0050484866426475	0.286380884481129	1
Chd4	14733.1046822204	-1.4670252792968e-05	0.00439442219621476	0.922060984533897	1
Gm16556	27.5351466203723	-2.59660269622501e-05	0.00576643894648905	0.602598046466329	1
Apobec1	1236.07061307228	1.85575103202569e-05	0.0045736557458789	0.77390989437916	1
Gdf3	14.3817509512087	-0.000125081603397345	0.0135624560299529	0.180331545616685	1
Dppa3	1.81980126833581	5.03389707645901e-05	0.016319800770473	0.685904238814953	1
Klrg1	138.509998099014	-7.25236509886199e-06	0.00494378450782887	0.884916724932523	1
Gm6637	21.9679888929146	4.24605902917363e-05	0.00702895877634128	0.44104903017958	1
Gm44227	0.942945251959156	-0.000132026209880195	0.0272571548332747	0.501372315320122	1
M6pr	8433.23563782975	4.463105512118e-06	0.00439077015309803	0.978534511399694	1
Phc1	1160.93525912342	7.6347246364449e-05	0.00440099466559899	0.600379365123351	1
Gm50492	0.409416475826034	-0.000102205324965029	0.0316689801191708	0.631456653317146	1
Rimklb	70.1444011944336	1.98110212689416e-05	0.00521348443890043	0.690047252728354	1
Rps27a-ps3	21.7660669197094	-0.000207485870535386	0.0135816455908755	0.0540311906617165	1
Mfap5	1134.88639785	4.46550057004958e-05	0.00450781035797084	0.576508938861163	1
Aicda	18.1594376154896	-0.000366014192680074	0.0242552022062547	0.0461311879267347	1
Gm8459	17.8809871707184	3.78788499711549e-05	0.00792574002734849	0.521802436754296	1
Creld1	1368.51571384324	-1.57171444335153e-05	0.00440182141159902	0.90295831843644	1
Moxd2	0.490831771469784	0	0.0377147550109671	1	1
Trbv1	48.985134343581	-4.37021591148935e-05	0.00634501400096701	0.414457106395416	1
Trbv2	33.716196733599	3.60858880165443e-05	0.00589442083314521	0.484952257714105	1
Trbv3	52.3669437993399	1.3168660040008e-05	0.00474623237682241	0.809901713697009	1
5830405F06Rik	1.39323554217871	6.34955439658857e-05	0.0163345417258046	0.604735249619227	1
Trbv4	1.34063654613333	-4.53945616811444e-05	0.0144176131916059	0.677625913396424	1
Trbv5	0.527064973428993	-1.73110769109854e-05	0.026447345053165	0.927982676296427	1
Trbv12-1	30.0497838261277	2.00090672096295e-05	0.00561103762590579	0.682860243235214	1
Trbv13-1	35.5299606614167	-3.48730744708177e-05	0.00580951870272693	0.497684001425307	1
Trbv12-2	38.0815086118178	7.01300060978317e-05	0.00699658284931572	0.24381562297147	1
Trbv13-2	65.1027184282222	1.31281503738757e-05	0.00475661154976196	0.809408993533795	1
Trbv13-3	47.3511437051359	-3.76457327420764e-05	0.00523471884849954	0.483143319472261	1
Trbv14	16.2910870228492	0.000123818821340998	0.0113838298237951	0.135828141109397	1
Trbv15	37.8335280818828	-1.00196670490734e-05	0.00493455142947092	0.842718372721503	1
Trbv16	65.9187812742485	-7.09018027205176e-07	0.00516898724920217	0.988237149400239	1
Trbv17	24.1697309583561	-6.95207665390908e-05	0.00737215900199074	0.251210022661977	1
Trbv19	40.8611045592311	1.07279848920289e-05	0.00530477320893369	0.823792576454677	1
Trbv20	33.2287547441604	-1.78039493609959e-05	0.00580448356205638	0.716239982471259	1
Trbv21	0.512963768545696	0.000170128162836637	0.0336829520842785	0.450659071630208	1
Trbv23	3.24495127336621	1.07575151315478e-05	0.0114258883882348	0.90264274364426	1
Trbv24	3.43416560081902	-2.77220159559358e-05	0.0112774960026055	0.745005722303224	1
Trbv26	20.2937066927991	-2.95508783188443e-05	0.00664028958320696	0.573877701790978	1
Trbv29	31.1486562232851	-0.000378898587647008	0.0249999009928613	0.0456872849368091	1
Trbv30	2.80470265695215	2.51694199429596e-05	0.0124185270803937	0.791054653769975	1
4930597O21Rik	1.7576728671118	0.000655193532548714	0.0536050798009527	0.0877014695773775	1
Gng12	5073.59613013464	1.01076970656018e-05	0.00439545163108133	0.944762600023493	1
Gm36816	0.78034101641996	0.000278167802035898	0.0340791232247558	0.24350971370695	1
Gm15644	1.37022327429712	7.74989467592358e-05	0.0193717970597568	0.594988632131072	1
Gm29848	0.407475045004127	-0.000141970035040962	0.0331586657146662	0.520353811323076	1
Gadd45a	451.091170833564	-1.85000239580179e-05	0.0044572784262048	0.825718637465953	1
E230016M11Rik	116.163785718794	0.000144444416329574	0.00696409243471783	0.0767620593842729	1
A430010J10Rik	3.63349304217363	0.000177476582833547	0.0222147434396679	0.254127899460339	1
Gm38825	0.61603680780043	-0.000113614375728946	0.0315946051839328	0.595043041644647	1
Gm8566	11.0579385479327	4.46029836234956e-05	0.00672323126473935	0.412825401357558	1
Serbp1	10894.7549741799	-6.6331712156043e-05	0.00439169839256609	0.697583514682648	1
Il12rb2	81.5107318296388	-4.4973958289631e-06	0.00489380234787735	0.929174113428286	1
Gm8574	0.473779492805644	0	0.0377147550109671	1	1
Igkv13-85	171.222639031885	0.000198136120885874	0.0168029078111225	0.0946616641374324	1
Igkv13-84	177.371433774935	-5.28240557029547e-05	0.00854255473465768	0.398606889745889	1
Igkv4-81	6.89936392335658	-2.9663913977318e-05	0.0108157616600946	0.714857725434971	1
Igkv4-80	162.249006355914	1.99856159409662e-05	0.00637514664974169	0.694999786442228	1
Igkv4-79	79.8910797535819	2.95252254832395e-05	0.00850512603871507	0.641097808858091	1
Igkv13-78-1	0.60262290269598	0.000136343001733134	0.031854184232029	0.528788822546342	1
Igkv4-78	3.45286515769624	-6.82405478689477e-05	0.013588195861304	0.486391906341684	1
Igkv4-77	12.072948443366	-0.000127139232339725	0.0145794086965853	0.201737224320372	1
Igkv13-76	0.411903855350103	-7.6581488471966e-05	0.0383451386367804	0.732894473639912	1
Igkv4-75	0.771407911589727	-3.049347646228e-05	0.0260381375413329	0.872323411613333	1
Igkv4-74	116.895401391992	2.36945583279044e-05	0.00767882042880847	0.683626818768447	1
Igkv4-73	4.94403299595348	-1.37416666191967e-05	0.00946118487173868	0.848483111534055	1
Igkv4-72	291.596866307103	-4.96853771200553e-05	0.00760623850409657	0.39185017881568	1
Igkv4-71	4.65832181587199	-1.07892813216773e-05	0.0169703135586068	0.93517340471368	1
Igkv4-70	112.257565866184	-0.000139190929468282	0.0149648194063641	0.174025265426058	1
Igkv4-63	103.909682425914	0.000327098211904463	0.0268891464905453	0.0894508914540937	1
Igkv4-62	5.75021026880099	-0.000972185514579469	0.057329811498938	0.0403551434506267	1
